Name,StreetName,Highway,Width,Points
Road_3836,,footway,2,48381.7:77619|48055:78304.7|45605.5:79481.4
Road_3837,,footway,2,42862.3:77507.7|42688.4:76166.3
Road_3838,,footway,2,37324.7:75703.2|38003.3:75159.9|38531.9:74968.5
Road_3839,,footway,2,43955.2:68212.4|42200.5:68354.9
Road_3840,,footway,2,44266.5:69688.5|42389.8:69832.1
Road_3841,,footway,2,45785:67847.3|43955.2:68212.4
Road_3842,,footway,2,46556.1:69169.8|44266.5:69688.5
Road_3843,,footway,2,58818.9:67923|59908.4:67923|60439.1:67852.9
Road_3844,Wilhelmstrae,residential,6,100327.5:51798.3|98307.1:52281.4|96025.1:52826.9|90794.6:54077|89991.2:54269.6|89614.7:54359.8|87932.2:54732.7
Road_3845,Christinastrae,residential,6,101583.1:50500.3|101305.5:43174.3
Road_3846,Christinastrae,residential,6,101658.1:53116.3|101620.2:51490
Road_3847,Wilhelmstrae,residential,6,103140.1:51127|101620.2:51490|100327.5:51798.3
Road_3848,Herkulesstrae,residential,6,-43811.5:156907.8|-43341.8:157734.9
Road_3849,Herkulesstrae,residential,6,-43341.8:157734.9|-42265.7:159619.5|-41719.6:160745
Road_3850,,footway,2,-42994.8:157678.1|-43151.1:157384.2
Road_3851,,footway,2,-43151.1:157384.2|-43879.5:156106.3
Road_3852,,path,2,-43879.5:156106.3|-43557.7:155864.7|-43588.6:155120
Road_3853,,footway,2,-24076.9:187648.8|-23217.4:188740.8
Road_3854,,footway,2,-23217.4:188740.8|-22229.6:190130.1
Road_3855,,footway,2,-24196.8:187516.3|-24076.9:187648.8
Road_3856,,steps,2,-24947.6:188502.6|-24196.8:187516.3
Road_3857,Kuenstrae,residential,6,147932.4:69819.9|142475.4:69544.9
Road_3858,,footway,2,176200.2:4094.3|176056.5:5018.3|175989.9:5443.5|175921.2:5884.4|175849:6350.8|175802:6650.3|175755:6949.7|175691.9:7354.9|175530.7:8389.1|175289.5:9945.3|174978.3:11932.4|174941.1:13391.8
Road_3859,,footway,2,166950.5:2888.8|166484.3:4988.2|166329.4:5668.4|167540.1:5905.5|169403.5:6268.4|170936.7:6567.9|171141.4:6658|172362.6:7198|172259.6:8602.8|172248.4:8681.8|171749.9:12273|171660.2:12972.1
Road_3860,,footway,2,166484.3:4988.2|167418.8:5188.6|169077.5:5542.6|170936:5940|173276.1:6439.9|172362.6:7198
Road_3861,,footway,2,167418.8:5188.6|167540.1:5905.5
Road_3862,,footway,2,169077.5:5542.6|169403.5:6268.4
Road_3863,,footway,2,170936:5940|171141.4:6658
Road_3864,,footway,2,173276.1:6439.9|173010.4:8393.5|172541.4:11840
Road_3865,,footway,2,173010.4:8393.5|172248.4:8681.8
Road_3866,,service,4,166829.2:2073.9|166373.6:4524
Road_3867,,service,4,171328.6:10124.6|170888.3:12866.4
Road_3868,,path,2,-121405.3:-33596.4|-120831.1:-33438.3
Road_3869,,path,2,-108247.3:-96265.1|-106512.2:-93845|-104881.5:-90679|-103860.8:-87744.7|-103358.1:-84621|-103339.2:-81958.2|-103682:-79255.4|-104359.2:-76919.9|-105365.9:-74598.9|-107879.9:-69567.2|-109802.2:-66018.3|-110684.1:-64389.7
Road_3870,,path,2,-120989.6:-34571.5|-120831.1:-33438.3|-120210.7:-28998.9|-118933.4:-28740.6
Road_3871,,path,2,-195456.7:43340.2|-193728.6:40679.7|-191563:37254.4|-189032.9:33724.4|-188113.2:32227.1|-184856.1:26925|-184471.2:26277.1|-183362.8:24848.9|-183184.1:24637.3|-182881.2:24326.8|-182673:24032.9|-182415.7:23636.6|-182077.8:23126.7|-181191.7:21832.1|-179121.5:18808.6|-177301.6:16325.1|-175849:14441.5|-175276.9:13683.5|-174287:12386.6|-172815.5:10476.3|-169187.6:5341.1|-165200:-24.5|-164458.3:-935.1|-163251.8:-2455.7|-160498.7:-5784.2|-157710:-9161.6|-154932.4:-12452.3|-150990.4:-16480.9|-149630.3:-17821.2|-148049.5:-19297.3|-146898.3:-20023.1|-145976.5:-20044.3|-145563.5:-19891.8|-145346.9:-20863.6|-145186.4:-21853.2|-144411.7:-22766.1
Road_3872,,path,2,-64173.6:76486.9|-64985.4:77086.9|-65188:77216|-66552.9:77522.1
Road_3873,,path,2,-155862.7:-89150.6|-153362:-90365.1
Road_3874,,path,2,-157125.3:-88537.2|-155862.7:-89150.6
Road_3875,,service,4,-53601:65977.1|-53976.1:65688.8
Road_3876,Mngersdorfer Strae,service,4,-41988.8:35137|-42845.5:35144.8|-46287.6:35133.7|-47581.8:35114.8|-53267.3:35070.3|-54756.3:35074.7|-56812.5:35021.3
Road_3877,,service,4,-72630.3:42805.9|-74530.9:40237.7
Road_3878,,path,2,-57674.8:65197.9|-56348.4:65391.6|-55104.1:65449.5|-54223.5:65502.9
Road_3879,,path,2,13877.3:24401.3|15196:24389.1|16901.7:24374.6|17525.6:24506|17775.2:24720.8
Road_3880,,path,2,17298.4:21562.7|17327.9:20815.7|17399.4:19021.2|18316.4:19045.7|18628.3:20856.9|19036.4:23240.3|18992.9:23668.9|18760.1:24008.4|18429.9:24229.9|18096.9:24450.3|17775.2:24720.8|17662.3:25031.4|17710.7:26318.3|17939.9:28437.8|18059.1:29593.3|18262.4:31307.6|14930.3:31737.3|13868.2:31875.4
Road_3881,,path,2,18628.3:20856.9|17327.9:20815.7
Road_3882,,path,2,51295.9:-158029.9|51999.1:-157701.5|52909.1:-156643.9
Road_3883,,service,4,60041.6:-22348.6|59585.9:-22362|59063.6:-22173.8|57297.6:-22064.7|57491.8:-18975.6|57115.4:-18520.3|49903.7:-17160
Road_3884,,service,4,59834.1:-27725.4|58378:-27661.9|57522:-27503.8|57613.1:-24170.9
Road_3885,,service,4,150613.2:-86100.5|149484.5:-86088.2
Road_3886,,service,4,151835.2:-86061.5|151046.5:-86104.9|150613.2:-86100.5
Road_3887,,service,4,90828.9:-15227.5|88452.4:-14850.1
Road_3888,,path,2,150824.2:38160.5|150738:38100.4|150626.5:38097|150526.3:38163.8|150548:38822.8|150369.3:39494.1|150518.6:39948.3|150407.1:40417|150541:40566.1|150671.4:40570.6|150723.3:40424.7|150742.2:39985|150712.1:39773.5|150782.9:39251.4|150786.4:38648.1|150857.2:38249.6|150824.2:38160.5
Road_3889,,service,4,-130049.3:-46075.3|-131338.5:-46086.5
Road_3890,,service,4,-144727.9:-34983.4|-150080.4:-35861.7
Road_3891,,service,4,-141642.6:-23902.6|-138540.4:-23289.3
Road_3892,,footway,2,174563.2:11861.1|174978.3:11932.4
Road_3893,,footway,2,174838.1:10120.1|175289.5:9945.3
Road_3894,,footway,2,175111.5:8296.7|175530.7:8389.1
Road_3895,,footway,2,175417.1:6275.1|175849:6350.8
Road_3896,,footway,2,175495.6:5807.6|175921.2:5884.4
Road_3897,,footway,2,175377.2:5350|175989.9:5443.5
Road_3898,,footway,2,175471.1:4920.3|176056.5:5018.3
Road_3899,,service,4,172686.5:19914|173049.7:17410.4
Road_3900,,service,4,171972.9:26166.9|172015.6:25614.7|172298.8:23538.6
Road_3901,,service,4,39801.5:6884|41711.9:6654.7
Road_3902,,track,3,130429.2:-140066.2|131209.5:-138044.6|131585.3:-136861.3|131848.9:-136324.7|132234.5:-135723.6|133390.5:-133340.2
Road_3903,,service,4,71380.4:-171043.2|69482.6:-173370.9
Road_3904,,footway,2,71380.4:-171043.2|71850.1:-171067.7|71896.3:-171075.5
Road_3905,,track,3,150876.1:-128550.1|150959.5:-126828|150913.3:-126298.1|150625.1:-125276.2|150475.8:-124727.4|150215.7:-123816.8|149899.5:-122989.7|149555.3:-122273.9|149127.7:-121502.4|148821.3:-120934.7|148569.7:-120246.8|148337.6:-119568.8|148012.3:-118759.5|147537.7:-117765.4|146765.8:-116007.7|146078.1:-114799.9|145020.9:-114526
Road_3906,,track,3,124147.8:-113423.9|123756.6:-114440.3|123496.5:-114867.8|123115.2:-115378.7|122576.1:-115983.2|122042.6:-116470.8|121506.3:-116825.9|120988.2:-116945|120489:-116962.8|119797.1:-116825.9|119297.9:-116539.8|118886.4:-116245.9|118206.4:-115878.6|117614:-115579.1|116054.9:-114979.1
Road_3907,,track,3,120681.8:-113288.1|120539.5:-113877|119797.1:-116825.9
Road_3908,,track,3,119797.1:-116825.9|119554.5:-117522.8|119369.5:-118482.3|119302.2:-118936.5|119184.4:-119281.6|118999.3:-119475.3|118721.7:-119626.7|117122.6:-119853.8|116502.2:-119944
Road_3909,,service,4,121288.2:-106247.1|121314.9:-106121.4|121643:-104588.5|121773.4:-104616.3|121886.2:-104683.1|121970.4:-104812.2|122015.2:-104969.2|122000.5:-105130.6|121834.4:-105876.5|121748.8:-105995.6|121632.4:-106089.1|121490.1:-106136.9|121380.8:-106136.9|121314.9:-106121.4|121232.1:-106103.5|121153.6:-106057.9|121066:-105968.8|121002.2:-105879.8|120965:-105745.1|120961.5:-105598.2|121105.3:-104908|121178.9:-104767.7|121262.3:-104670.9|121395.5:-104601.8|121542:-104578.5|121643:-104588.5
Road_3910,,service,4,121141.7:-106900.6|121180.3:-106728.1
Road_3911,,service,4,121180.3:-106728.1|121288.2:-106247.1
Road_3912,,service,4,122139.3:-107129.9|121141.7:-106900.6|120778.6:-106863.9|119328.8:-107011.9
Road_3913,,track,3,122653.2:-79099.5|120890:-83369.8
Road_3914,,track,3,120890:-83369.8|120674.1:-84117.8
Road_3915,,service,4,122353.8:-83975.4|124146.4:-79709.6
Road_3916,,service,4,124146.4:-79709.6|124174.5:-79099.5|123825.3:-78439.4|123546.3:-77853.9|123456.6:-77665.7|123094.8:-76722.9|122974.3:-76174|122795.5:-75357
Road_3917,,track,3,122653.2:-79099.5|123546.3:-77853.9
Road_3918,,service,4,124174.5:-79099.5|128307.9:-79730.7
Road_3919,,service,4,121936:-84521.9|122353.8:-83975.4
Road_3920,,track,3,124146.4:-79709.6|125017.1:-79911.1|124426.1:-82600.6|124219.3:-83255.1|123785.4:-84068.9|123647.3:-84792.4|123737:-85494.9|124019.5:-86025.9|124370.8:-86335.3|124998.2:-86562.4|125735.7:-86590.3|126300.8:-86376.5|126666:-86025.9|126976.6:-85343.5|126976.6:-84475.2|126666:-83717.1|126218:-83345.3|125563.2:-83179.4|124867.1:-83179.4|124219.3:-83255.1
Road_3921,,track,3,125735.7:-86590.3|126200.5:-87234.8|126450.1:-88233.3|126211.7:-89356.6|125553.4:-92534.8|124838.4:-95883.3|124554.4:-97359.4|124032.1:-99765|123589.8:-102274.1|123044.4:-104078.6|122855.1:-104903.5|121659.8:-109911.8|121432.6:-110536.3|120978.4:-111490.3|119473.9:-113248.1
Road_3922,,track,3,123044.4:-104078.6|121271.4:-103568.8|120940.5:-103544.3|120684.6:-103613.3|120529:-103800.3|120023.5:-105876.5|119328.8:-107011.9
Road_3923,,path,2,124398.1:-104904.6|124825.7:-104856.8|125158:-104767.7|125459.5:-104603|125713.3:-104335.8|125867.5:-104085.3|126103.8:-103684.6|126312.7:-103399.6|126511.8:-103171.4|126755.7:-102984.4|127019.3:-102913.1|127257.7:-102925.4
Road_3924,,track,3,122855.1:-104903.5|123866:-104924.7|124398.1:-104904.6
Road_3925,,path,2,124554.4:-97359.4|124202.5:-97130|123784.7:-96825|123310.1:-96587.9|122932.2:-96446.5|122695.2:-96384.2
Road_3926,,path,2,123784.7:-96825|123666.2:-96626.9|123570.2:-96294|123513.4:-95966.7|123451.7:-95661.7
Road_3927,,track,3,123451.7:-95661.7|123400.5:-95814.2|123316.4:-95977.9|123146.7:-96187.2|122965.8:-96310.7|122695.2:-96384.2|122475.1:-96424.3|122203.8:-96402|122040.5:-96323|121876.4:-96181.6|121724.3:-95994.6|121628.2:-95751.9|121611.4:-95521.5|121656.3:-95266.5|121746.7:-95018.3|121887.6:-94883.6|122136.5:-94764.5|122486.3:-94702.2|122768.9:-94747.8|123089.9:-94854.7|123293.2:-95030.5|123411.7:-95238.7|123462.9:-95481.4|123451.7:-95661.7
Road_3928,,service,4,121187.3:-94295.8|121490.1:-93565.6|121483.1:-92600.4|121551.1:-91682|121593.9:-91112.1|121910.8:-89237.5|122076.2:-88528.3
Road_3929,,track,3,120704.3:-94667.6|120470.1:-96211.6
Road_3930,,track,3,120704.3:-94667.6|121656.3:-95266.5
Road_3931,,service,4,123022.6:-92203|121989.3:-93525.5
Road_3932,,service,4,121989.3:-93525.5|121187.3:-94295.8
Road_3933,,service,4,120051.6:-94600.8|120704.3:-94667.6|121187.3:-94295.8
Road_3934,,service,4,118824.7:-94475.1|120051.6:-94600.8
Road_3935,,path,2,120747:-88501.6|120782.1:-88292.3|122076.2:-88528.3|123558.2:-88679.7|123523.2:-88926.9
Road_3936,,path,2,120298.3:-88438.2|120317.3:-88279|120135:-87879.3
Road_3937,,service,4,121927.6:-91165.5|122555.7:-91267.9
Road_3938,,service,4,121593.9:-91112.1|121927.6:-91165.5
Road_3939,,track,3,118494.5:-97747.9|118111.1:-97971.6|117760.5:-98192|117844.7:-98459.2|117867.8:-98816.5|117814.5:-99175|117669.4:-99532.3|117471.7:-99776.1|117159:-99944.2|116839.4:-100012.1|116458.7:-100019.9|116100.5:-99966.5|115857.2:-99852.9|115583.1:-99662.6|115392.4:-99433.3|115255.7:-99182.8|115194.7:-98854.4|115209.4:-98474.8|115309:-98154.2|115506.7:-97888.1|115803.9:-97690|116275.7:-97590.9|116778.4:-97590.9|117243.2:-97713.4|117555.1:-97918.2|117760.5:-98192
Road_3940,,service,4,112308.5:-101794.3|112445.2:-103986.2|112389.1:-104557.3|112300.8:-105449|112399.6:-106720.3|112652:-108629.4|112772.6:-109629|112981.5:-110979.4|113245.1:-112681.4|113472.9:-113980.5|113808.7:-115240.7|114106:-116788
Road_3941,,track,3,117471.7:-99776.1|117372.2:-100194.7|117281:-100461.8|117121.2:-100598.8|116831.6:-100697.8|116176.9:-100690.1|115384.7:-100682.3|114455.8:-100751.3|113679:-100888.2|113107.7:-101078.6|112658.3:-101344.6|112308.5:-101794.3
Road_3942,,service,4,119546.8:-88038.5|120135:-87879.3|120859.2:-87676.7|121254.6:-87382.9|121422.8:-86860.8|121936:-84521.9|121389.2:-84320.4|120674.1:-84117.8|120151.8:-85337.9|119731.2:-86020.3|119571.4:-87155.8|119546.8:-88038.5|119537.7:-88342.4|119369.5:-90192.6|119344.2:-91084.3|118923.6:-93777.1|118824.7:-94475.1|118561.8:-96334.1|118494.5:-97747.9|118570.3:-100162.4|118671.2:-101256.7|118780.6:-102215.1|119184.4:-105256.4|119328.8:-107011.9|119417.8:-108092.8|119716.5:-111730.8
Road_3943,,service,4,119716.5:-111730.8|119473.9:-113248.1|118078.1:-113686.7|116054.9:-114979.1|114926.2:-115925.3|114375.2:-116373.9|114106:-116788|114265.8:-118475.6
Road_3944,,service,4,112981.5:-110979.4|114991.4:-110804.6|116367.6:-110684.4|116561.7:-110433.9|116502.2:-109735.9|116173.4:-109477.7|115235.4:-109555.6|114939.5:-109875.1|114991.4:-110804.6
Road_3945,,service,4,112652:-108629.4|115894.3:-108372.2|119417.8:-108092.8
Road_3946,,service,4,112399.6:-106720.3|115724:-106472|115894.3:-108372.2
Road_3947,,service,4,112300.8:-105449|117917.6:-105026
Road_3948,,track,3,125836.7:-113242.5|126300.8:-109669.1
Road_3949,,track,3,112389.1:-104557.3|110006.2:-104796.6|109678.1:-104904.6|108284.4:-105364.4
Road_3950,,service,4,102580.7:-140392.3|103045.5:-140961.2|103886:-141746|104697.1:-142283.7|105573.5:-142786.8
Road_3951,,path,2,105573.5:-142786.8|106615.2:-143247.7|108227.6:-143769.8|109113.1:-143980.2|109334.6:-143980.2|109930.5:-143900|110702.4:-143956.8|111983.2:-144211.7
Road_3952,,path,2,99522.7:-141134.8|98963.2:-143243.2
Road_3953,,footway,2,100177.5:-138212.7|99808:-139163.4
Road_3954,,footway,2,100487.3:-137515.8|100318.4:-137895.4
Road_3955,,steps,2,100318.4:-137895.4|100177.5:-138212.7
Road_3956,,service,4,89700.3:-163653.8|88211.2:-163300.9
Road_3957,,service,4,89700.3:-163653.8|90711.2:-163736.1|91661.8:-163707.2|93491.5:-163565.8
Road_3958,,service,4,93491.5:-163565.8|94420.4:-163314.2|94975.7:-163276.4|95278.5:-163162.8|95530.2:-162923.5|95706.9:-162557.3|96375.7:-159089.6|96489.2:-158761.2|96729:-158521.9|97069.7:-158446.2|97498:-158521.9|97775.7:-158761.2|97838.8:-159051.8|97826.1:-159380.2|96981.4:-163225.2|96804.7:-163528|96552.3:-163717.2|96173.8:-163818.5|95631.1:-163830.8|94319.5:-163844.1|93491.5:-163565.8
Road_3959,,path,2,99944.7:-137184.1|100563:-136065.3|100774.8:-135879.4|101045.4:-135601.1|101020.1:-135228.2|100884.8:-134720.6
Road_3960,,path,2,101045.4:-135601.1|101273.9:-135347.3|101443.6:-135033.4|101629.3:-134652.7
Road_3961,,track,3,103939.3:-118334.3|105619:-119814.8|106099.2:-122132.5|104383.1:-131535.7|103838.4:-132800.3|103508.2:-133469.3|102941:-134043.8|102196.5:-134483.5|101629.3:-134652.7|100884.8:-134720.6|100368.9:-134670.5|99768.1:-134501.3|99370.6:-134314.3|99099.2:-134095|98795:-133756.5|98506.9:-133342.4|98337.9:-132978.4|98227.8:-132428.5|98177.4:-131810.7|98211:-131091.5|98346.3:-129949.4|98718.6:-127293.3|99209.3:-124620.5|99716.9:-121600.4|99844.5:-121083.9|100047.1:-120458.3|100554.6:-119561|101189.8:-118935.4|101874.7:-118529.1|102704.1:-118326.5|103939.3:-118334.3
Road_3962,,track,3,114106:-116788|111568.2:-119178.1|107692.7:-119719.1|107464.2:-114101.9|108173.7:-113262.5|109190.2:-112867.3|110336.4:-113257|111069:-113890.4|111568.2:-119178.1|111889.2:-126097.7|112120.6:-133560.6|111657.9:-134834.1|111026.2:-136046.4|109758.7:-136930.3|108276:-137078.3|106660.1:-136833.4|106507.3:-134959.9|105695.4:-133331.3|103838.4:-132800.3
Road_3963,,track,3,105695.4:-133331.3|107202:-125218.3|107692.7:-119719.1
Road_3964,,track,3,106660.1:-136833.4|105567.2:-138536.6|104231.6:-140049.5
Road_3965,,track,3,116502.2:-119944|116582.8:-120675.3|117054.6:-127120.8|117030:-127403.5|116858.3:-127571.6|116574.4:-127655.1|116247:-127615|116007.2:-127509.3|115907:-127284.4|115112:-119190.3
Road_3966,,track,3,116502.2:-119944|116406.1:-118820.7|114106:-116788
Road_3967,,track,3,115112:-119190.3|114106:-116788
Road_3968,,track,3,117030:-127403.5|116923.5:-128151.6|116608:-129218
Road_3969,,footway,2,103405.1:-111883.3|103492.7:-111047.3
Road_3970,,footway,2,103351.8:-112172.7|103379.9:-112024.7
Road_3971,,steps,2,103379.9:-112024.7|103405.1:-111883.3
Road_3972,,footway,2,104920.8:-114198.7|105009.8:-114035.1|105088.3:-114227.7
Road_3973,,footway,2,105009.8:-114035.1|105247.5:-112673.7|105295.8:-112370.9|105147.2:-112060.3|103799.8:-111065.1
Road_3974,,footway,2,105247.5:-112673.7|105356.1:-112734.9|105742.4:-112954.2
Road_3975,,footway,2,105356.1:-112734.9|105809:-112136|105981.5:-111853.2|106167.3:-111464.7|106187.6:-110932.6
Road_3976,,service,4,106322.2:-110919.2|106187.6:-110932.6|105006.3:-111033.9|103799.8:-111065.1|103492.7:-111047.3|102336:-110892.5|101660.2:-110813.5|100808.4:-110713.3|100164.1:-110544.1
Road_3977,,footway,2,101121.8:-109798.3|100347.8:-109705.9
Road_3978,,footway,2,101710:-110416.1|101660.2:-110813.5
Road_3979,,footway,2,102336:-110892.5|102699.9:-108496.9|102980.3:-108383.4
Road_3980,,path,2,-28730.5:20687.7|-29326.4:18446.8|-29144.8:18173
Road_3981,,path,2,-23371:17423.8|-24635.7:15986.7|-24959.5:15911
Road_3982,,service,4,-26337.1:14359.2|-25907.4:14928|-24959.5:15911
Road_3983,,path,2,-23384.3:14965.9|-23891.1:14370.3|-23860.3:14128.7
Road_3984,,service,4,-24933.6:12945.4|-24687.5:13132.4|-23860.3:14128.7
Road_3985,,path,2,-20751.1:14528.4|-22288.5:12994.4|-22488.3:12887.5
Road_3986,,path,2,-20655.1:12246.3|-21802.7:11160.9|-21844.1:11002.9
Road_3987,,service,4,-23138.9:9846.3|-22815.7:10026.6|-21844.1:11002.9
Road_3988,,service,4,-24060.1:11552.8|-23753:11733.1|-22488.3:12887.5
Road_3989,,service,4,101001.2:-90636.7|102959.9:-89620.4|103107.9:-89494.6|103188.5:-89369.9|103249.5:-89208.5|103255.8:-89070.5|103181.5:-88886.8
Road_3990,,service,4,112480.2:-85955.7|114670.3:-85351.3|114842.8:-85253.3|114922:-85165.4|115009.6:-85030.7|115051:-84904.9|115060.1:-84794.7|115032:-84646.6
Road_3991,,service,4,64257:-57846.3|63232.7:-57790.7|63225.7:-59535
Road_3992,,service,4,64766.7:-57874.2|64257:-57846.3
Road_3993,,service,4,67011.4:-57917.6|65172.6:-57896.4|64766.7:-57874.2
Road_3994,,service,4,23280.5:-46404.9|23728.5:-46239|24485.6:-44847.5
Road_3995,,service,4,22014.4:-48742.6|22165.1:-48961.9|25496.5:-50853.2
Road_3996,,service,4,52902.8:-4227.9|52667.9:-5554.9
Road_3997,,path,2,-117894.4:-106918.4|-117060.9:-105588.1|-116157.9:-104291.3|-114251.8:-101696.4|-112737.5:-99575.7|-111195.9:-97706.7|-111110.4:-97603.1|-109895.4:-96139.3|-109529.5:-95632.8
Road_3998,,path,2,-109529.5:-95632.8|-108622.3:-94374.9|-107698.3:-93005.6|-106971.4:-91934.7|-106083.1:-90044.5|-105682.1:-89097.2|-105172.5:-87465.2|-104948.1:-86539.1|-104727.3:-84959.4|-104601.8:-83472.2|-104650.9:-81956|-104718.9:-80802.7|-105038.6:-79216.4|-105269.2:-78275.8|-105628.1:-77140.3|-106023.5:-76053.8|-106590:-74897.2|-111518.4:-66351.2|-112208.2:-65394.9
Road_3999,,path,2,-59086.7:4517.4|-58399:3973|-57733:3454.3
Road_4000,,path,2,-39535.1:24571.7|-38815.8:25260.7|-35738.9:28040.4|-34831:28990|-34249.9:29824.9|-34118.8:30110.9|-34127.2:30476.1
Road_4001,,path,2,-32304.5:27813.3|-33246.7:27905.7|-34345.9:27176.6|-35792.9:25834|-37942.3:23648.8
Road_4002,,service,4,102875.8:-139450.6|102580.7:-140392.3
Road_4003,,path,2,-42584.7:96333|-40554.4:98481.5|-41179.1:99106
Road_4004,,service,4,-25465.7:96911.9|-23260.2:94772.3|-23197.1:94711.1
Road_4005,,path,2,-23983:93877.3|-26269.1:96075.8|-26459.8:96261.7|-26963.1:96751.6|-27922.9:95787.5|-28366.7:95322.2|-33405.1:90056.8|-34653.7:88751|-36748.4:86546.8|-38993.9:84184.6|-39148.1:84023.2|-41344.5:81717.8|-42952:80030.2|-43955.2:78973.7|-45693.8:77148.1
Road_4006,,footway,2,-33405.1:90056.8|-32721.6:89342.1|-30905.2:87535.4|-30842.8:87232.6|-30581.3:86976.5
Road_4007,,path,2,-28366.7:95322.2|-31888.7:98710.8|-36923.7:103554.3|-38366.4:104965.9|-39251.9:105801.9|-40424:106910.6|-41579.4:108009.3|-42721.4:109083.6
Road_4008,,path,2,-31888.7:98710.8|-32477.6:98101.9|-35677.2:94796.8|-35749.4:94617.5|-37553.2:92774.1|-38111.3:92204.1
Road_4009,,path,2,-26963.1:96751.6|-27002.4:98164.2|-25221:100002.1|-24552.9:99975.4
Road_4010,,path,2,-20212:97140.1|-20514.2:96841.7|-21990.6:95357.8|-22333.4:95707.4|-23260.2:94772.3
Road_4011,,path,2,-44347.8:99878.5|-44546.9:99659.2|-44333.1:98687.4
Road_4012,,path,2,-42952:80030.2|-42293:79356.7
Road_4013,,service,4,-40710.1:81115.5|-41344.5:81717.8|-42007:82364.6|-43089.4:83403.2|-43688.1:83977.6
Road_4014,,service,4,-42772.6:81604.2|-44378.7:79934.4
Road_4015,,service,4,-42007:82364.6|-42772.6:81604.2
Road_4016,,service,4,-34487.5:72558.4|-34796:72557.3|-35051.9:72483.8|-35223.6:72329.1|-36944:69260
Road_4017,,service,4,-37279.1:69439.2|-35476.7:72667.5|-35384.2:72777.7|-35335.1:72835.6|-35111.5:72938|-34891.3:72926.8
Road_4018,,service,4,-29291.3:68312.6|-30638.8:68839.2|-34487.5:72558.4|-34891.3:72926.8|-35367.4:73255.2
Road_4019,,path,2,-41132.1:72537.2|-40343.4:76591.5|-40284.5:76877.6|-40004.8:77178.2
Road_4020,,path,2,-41601.8:76659.4|-40883.2:76690.6|-40343.4:76591.5
Road_4021,,footway,2,-42293:79356.7|-40004.8:77178.2|-39837.3:77021.2|-38419:75655.3|-35384.2:72777.7|-35051.9:72483.8|-34513.5:71945|-30048.5:67638|-28982.2:66577.2|-28143.7:65669.9|-27979:65386|-27902.6:65026.5|-27929.2:64612.4|-28082:64249.5|-30134.7:62257.9|-29599.1:61650.1
Road_4022,,footway,2,-39837.3:77021.2|-39597.5:77276.1
Road_4023,,path,2,-38419:75655.3|-38781.5:75187.8|-38874.7:74942.9|-38895.7:74020|-38815.8:73182.9|-38693.1:72695.3|-38519.3:72230|-38460.4:71908.3|-38481.4:71578.8|-38570.5:71252.6|-38705.8:70977.6|-38862.1:70766.1|-38993.2:70643.7
Road_4024,,service,4,-29291.3:68312.6|-30048.5:67638|-30732.7:67281.8|-30993.5:67209.4|-31242.4:67182.7|-31536.8:67239.5|-31756.2:67365.3|-31896.4:67539|-32008.6:67800.6|-32322:68884.8|-32519.7:69157.5|-32951.5:69461.5
Road_4025,,service,4,-32951.5:69461.5|-33932.3:67779.4
Road_4026,,service,4,-32951.5:69461.5|-34876.6:70814
Road_4027,,service,4,-47978.6:101529.4|-48631.2:100858.1|-52580.3:96778.3|-52688.9:96665.8
